asin	title	cat	subCat	imgUrl	desc	salRank	brand	price
B005YVKE7O	Invicta IPM133 Silver Tone 4GB USB Flash Drive Key Chain	Electronics	USB Flash Drives	http://ecx.images-amazon.com/images/I/31AW3qXRtpL._SY300_.jpg	null	16591	Invicta	100.00
B005YXXS4I	Yamaha CRX-332BL Micro Component Receiver (Black)	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/41PQFnBOg1L._SX300_.jpg	High quality piano-like finish and high sound quality. iPad compatibility and other advanced features packed into a compact body.	7583	Yamaha	275.00
B005YXXTDS	Yamaha MCR-232BL Micro Component System (Black)	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/41rpum2WTdL._SX300_.jpg	You can easily enjoy Yamaha&#x2019;s special sound in a compact body. Micro Component System with iPad compatibility.	15642	Yamaha Audio	275.00
B00642RDGW	"Samsung Galaxy Tab - GT-P7310 8.9 inch screen, 16 GB 8.9 inch Wi-Fi Tablet Metallic Gray"	Electronics	Tablets	http://ecx.images-amazon.com/images/I/417nmXeApVL._SX300_.jpg	"Samsung Galaxy Tab GT-P7310/M16 8.9"" 16 GB Tablet Computer - Wi-Fi - 1 GHz - Metallic Gray GT-P7310MAYXAR 1276"	52628	Samsung	370.00
B006GDOHSQ	Nikon D3100 Digital SLR Camera &amp; 18-55mm G VR DX AF-S Zoom Lens (Red)	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/51R-zuzC2mL._SX300_.jpg	14.2-megapixel DX-format CMOS image sensor; 3-inch monitor with One-Touch Live View shooting and movie capture Includes 3x 18-55mm Zoom-NIKKOR VR Image Stabilization lens Full 1080p HD Cinematic Video with full-time autofocus and sound Easy-To-Use Nikon Guide Mode with intuitive controls and on-board assistance Capture images to SD/SDHC/SDXC memory cards (not included)	584	Nikon	1645.00
B006GQ7P32	Logitech BH940-M Wrls Mono DECT Headset Microphone Headsets	Electronics	Headsets	http://ecx.images-amazon.com/images/I/41Y4SXE%2BwoL._SY300_.jpg	**WB** The BH940M Wireless Mono DECT Headset frees employees from their desks during PC-based calls while the light-weight design provides added comfort during extended wear. Optimized for popular UC platforms.	21042	Logitech	96.00
B006J0NZ6Q	Energy RC-Micro 5 Pack Channel Home Theater System (Discontinued by Manufacturer)	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/31BtGkSaDZL._SY300_.jpg	"The smaller, the better. High style and immense sound come together in a remarkably compact 5.0 speaker package. The RC-Micro 5 Pack consists of four matching high-gloss speakers for front and surround sound channels and a center channel for highly accurate dialogue. This system delivers lifelike performance from your favorite games and movies, with their screaming aluminum cone tweeters to the bottom end provided by the woofers, which features a Ribbed Elliptical surround for great bass extension. Standing just 4.7 inches high and weighing slightly over a pound, each speaker - as well as its center channel - features Energy&#x2019;s proprietary Convergent Source Module. Keyhole slots and threaded inserts let you choose how and where to place your speakers. And, just in case anyone does spot these tiny sound giants, each component features sonically inert MDF cabinets with a high-gloss black lacquer finish, so their appearance is every bit as impressive as their audio output. Proving, once again, that good things come in little packages."	63594	Energy	275.00
B006K552LG	Sony Cyber-shot DSC-TX200V 18.2 MP Waterproof Digital Camera with 5x Optical Zoom and 3.3-inch OLED  (Silver) (2012 Model)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/31c8BNvscvL._SX300_.jpg	Copy this code and paste it into a new file. Remove all comments before pushing your page live.	6767	Sony	253.00
B006NFKZ8I	"2.1mm x 5.5mm DC Plug Extension Cable for Power Adapter, 12 ft"	Electronics	Security & Surveillance	http://ecx.images-amazon.com/images/I/41UJ3Ez2U0L._SX300_.jpg	null	9134	PHC Enterprise	34.00
B006T7QRQY	Fujifilm FinePix XP50 Digital Camera (Black)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/51qZxLKVctL._SY300_.jpg	"The FinePix XP50 is outstandingly durable. It's waterproof to a     depth of 5m and can capture both movies and still images underwater.     The camera's casing will withstand shocks or drops from a height of     1.5m, while cold environments are also no problem for this rough and     ready device. The FinePix XP50 can withstand temperatures down to     -10&deg;C and dust is never a problem, with all the camera's access     points specially sealed for ultimate protection."	9605	Fujifilm	253.00
B006T7QUA2	Fujifilm FinePix XP100 Digital Camera (Silver)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/51SeEIL1lwL._SY300_.jpg	"The FinePix XP100 is the ultimate camera for anyone who lives for the great outdoors, and wants to be able to document their adventures every step of the way. Whether climbing mountains or snorkeling in the sea, the FinePix XP100 has what it takes to deliver high quality stills and movies whatever the conditions."	11636	Fujifilm	253.00
B006U49XM6	Nikon D4 16.2 MP CMOS FX Digital SLR with Full 1080p HD Video (Body Only)	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/51ABbmZg2iL._SX300_.jpg	null	5347	Nikon	4499.95
B006YTZUA6	"Arion Legacy AR306-BK 2.1 Speaker System with Subwoofer for MP3, PC, Game Console, &amp; HDTV - Black, 50 Watts"	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/41TZqFC6N3L._SY300_.jpg	null	9280	Arion Legacy	275.00
B006Z21PD8	"Turcom 10.2&quot; Google Android 4.0 Tablet PC 1 GB DDR RAM 4GB HDD, WIFI CAMERA HDMI Support External 3G, Skype Video Calling &amp;Netflix Movies"	Electronics	Tablets	http://ecx.images-amazon.com/images/I/51JO%2B%2BYmIFL._SX300_.jpg	"10.2"" Tursion Android 4.0 Touch Screen 1GB ram 4GB+WIFI+3G+Camera+HDMI+RJ45+Support Flash 10.1 Specifications: Condition:Brand New Brand / Model:Tursion Operating System: Google Android 4.0 CPU / Speed: Infortm x220 ARM11 1Ghz CPU Screen / Resolution: 10.2"" inch 1024x600 resistive TFT touch screen System Memory: (RAM) 512MB DDR2 Hard Drive: 4GB NAND Flash (2GB for OS, 2GB available space)  802.11b/g LAN (RJ45):Yes, 10/100 Ethernet 3G/3.5G (HSDPA)Yes, support external USB 3G modem Bluetooth: No Camera: Yes 1.3 mega pixel Audio: Built in x2 high quality speakers (0.5w) and microphone Color: Silver, black color Expansion Card Slot: Support Micro SD / T-Flash, Max 32GB I/O Ports: USB2.0 host x2, 3.5mm audio jack, DC in, TF card slot, mini HDMI, RJ45 Ethernet, Keyboard: NO external USB keyboard with is product (available if want to purchase with stylus Pen and leather case pack) Touch Pad: built in touch pad Display Output: HDMI v1.3 full HD 1080P decoding,high-definition movie playback Battery Pack: Rechargeable Li-ion battery 6000mAh Battery Life: Approx. 3-4 hours Power Adapter:100-220V Input, 5V DC Output, 2A Dimensions: Approx. 270mm(H) x 170mm(W) x 25mm(D) Language: Multi-languages Game & Apps:Can download GAMES Music Player: support MP3,WMA,MP2,OGG,AAC,M4A,MA4, Video Player: Support AVI, RM, RMVB, , etc. E-Book Reader: SupportWORD, EXCEL, POWERPOINT, PDF, TXT, etc..... Picture Viewer: Support JPG, JPEG, GIF...... InternetBrowser: Google Chrome webbrowser Internet Massage: GMAIL, Skype IM Email:Yes Special Function: Gravity inducer (G-Sensor), Android market, YouTube. Package Contents: 1 x Turcom Android 4.0 Tablet PC 1 x Charger 1 x Ear Plug 1 x User manual"	24195	Turcom	370.00
B006ZAHNHC	Olympus TG-320 14 MP Tough Series Camera with 3.6x Optical Zoom (Blue)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/416yWWLNDuL._SX300_.jpg	null	2120	Olympus	253.00
B00728ZB8O	Panasonic Lumix TS4 12.1 TOUGH Waterproof Digital Camera with 4.6x Optical Zoom (Silver)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/41splIThXWL._SX300_.jpg	null	6509	Panasonic	253.00
B00728ZC1K	Panasonic Lumix TS20 16.1 MP TOUGH Waterproof Digital Camera with 4x Optical Zoom (Blue)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/41dOzkgbPvL._SX300_.jpg	null	4858	Panasonic	253.00
B0073HSJGU	Nikon COOLPIX S30 10.1 MP Digital Camera with 3x Zoom Nikkor Glass Lens and 2.7-inch LCD (White)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/41rDcvoBCkL._SX300_.jpg	null	214	Nikon	199.00
B0075SUKIC	Canon PowerShot D20 12.1 MP CMOS Waterproof Digital Camera with 5x Image Stabilized Zoom 28mm Wide-Angle Lens a 3.0-Inch LCD and GPS Tracking (Blue)	Electronics	Cameras	http://ecx.images-amazon.com/images/I/515hyRYr0IL._SY300_.jpg	null	75	Canon	253.00
B0076AYNXM	Nikon D800 36.3 MP CMOS FX-Format Digital SLR Camera (Body Only)	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/41oguXVDaoL._SX300_.jpg	null	527	Nikon	1645.00
B0077BYHYU	Herschel Supply Co. Pop Quiz Backpack	Electronics	Laptop & Netbook Computer Accessories	http://ecx.images-amazon.com/images/I/41DWVC7W9gL._SX342_.jpg	null	313	Herschel	73.07
B007C1KYWE	Sigma SD1 Merrill Digital Camera C26900	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/51mx68e1C9L._SY300_.jpg	null	19918	Sigma	1645.00
B007FGYZFI	Canon EOS 5D Mark III 22.3 MP Full Frame CMOS with 1080p Full-HD Video Mode Digital SLR Camera (Body)	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/51a0nRQhFzL._SX300_.jpg	null	386	Canon	2385.00
B007HYVMY0	Rode Stereo VideoMic Pro On Camera Stereo Microphone	Electronics	Microphones	http://ecx.images-amazon.com/images/I/41CNoNJEXLL._SY300_.jpg	null	9914	Rode	299.00
B007ILK234	Sony Alpha SLT-A57 16.1 MP Exmor APS HD CMOS Sensor DSLR with Translucent Mirror Technology and 3D Sweep Panorama (Body Only)	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/41GEPuAoljL._SX300_.jpg	Copy this code and paste it into a new file. Remove all comments before pushing your page live.	4205	Sony	1645.00
B007NC7ITO	Polaroid 4.3&quot; Internet Tablet	Electronics	Tablets	http://ecx.images-amazon.com/images/I/41OBswtTnuL._SY300_.jpg	"The Polaroid PTAB430 Internet Tablet features its Android 2.2 operating system for you to obtain that seamless Android user interface. With its ARM 11 600MHz processor and 256MB DDR2 memory, this tablet is seemingly responsive to your commands, along with its 32GB storage for you to save more files. Its 4.3-inch multi-touch display also allows you to be optimally interactive, making it a tablet to carry around to almost everywhere."	70501	Polaroid	370.00
B007NE7FXG	KD-MN02 Multi-functional Super Mini Audio Speaker Amplifier with TF/ USB Slot for PC Mobile Phone MP3 Player	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/417WCq2js8L._SX300_.jpg	"This mini speaker has compact size and light weight. With 3.5mm audio plug and Micro SD slot, it can be connected with MP3, MP4, Phones, iPhone, iPad, iPod, and PC, to play music. Besides, it supports MP3, WMA format. Putting your TF/SD card in it or connect it to cell phone or mp3, you can enjoy music. Also, there are many report models available - Repeat one / repeat all / random / normal. The multi EQ levels supported are Normal, Pop, Rock, Jazz, Classic, Country.Specification:- Output Power: RMS 3W THD=10%\n- Frequency response: 150~1800Hz(3dB)\n- SNR: 80dB\n- Speaker: 1.77"" (diameter 45mm) magnetically shielded, 4ohm\n- Power Input: USB cable or Power adapter 5V/1000mA\n- Product size:6. 5*6.5cm\n- Product weight: 185g"	16752	HSINI	275.00
B007P4YAPK	ASUS Transformer TF300 T-B1-BL 10.1-Inch 32 GB Tablet (Blue) 2012 Model	Electronics	Tablets	http://ecx.images-amazon.com/images/I/51Yug63XshL._SY300_.jpg	null	3567	ASUS	370.00
B007RUIX5K	Canon EOS 60Da 18.0 MP CMOS Digital Astrophotography SLR Camera with 3.0-inch Vari-Angle LCD	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/31R9yFvZ98L._SX300_.jpg	null	3678	Canon	1645.00
B007T9WGMA	TopCase Rubberized Hard Case Cover for Macbook Air 11&quot; (A1370 and A1465) with TopCase Mouse Pad (Royal blue)	Electronics	Laptop & Netbook Computer Accessories	http://ecx.images-amazon.com/images/I/21KGVqtSW9L.jpg	Come with TopCase logo mouse pad. For sale by TopCase ONLY	2679	TOP CASE	11.99
B007THRG4U	GMYLE(R) 2 in 1 - Deep Purple Frosted Matte Rubber Coated Rubberized See Thru Hard Snap On Case for Apple 13.3&quot; inch Macbook Pro - With Silicone Purple Protective Keyboard Skin Cover (not fit for 13 Macbook Pro with Retina display)	Electronics	Laptop & Netbook Computer Accessories	http://ecx.images-amazon.com/images/I/41tQXXYRejL._SY300_.jpg	"Case Specifications-Material: Polycarbonate-Fit the latest 13 inches Macbook Pro-Dimension: 33cm X 23cm(L X W)It is a see through case, there is no Apple logo cut out on the caseKeyboard Cover Features:-Old keyboard layout-Design to provide full protection against dust spills, key wear and more-Soft durable silicone material to ensure comfortable usage-Keywords are printed on the keyboard cover-Flexible, washable, easy to apply and remove for cleaning or disinfectingKeyboard Cover Specifications-Fit Macbook with old keyboard layout-Fit Apple Wireless Keyboard-Dimension: approximate 28.8 cm X 11.9 cm (L X W)Please check the layout carefully.Buttons F3 , F4 and On/Off are different from the new layout(OSX 10.7 lion).Note: This keyboard cover ONLY fits US model, not EU model. (the enter key on US version is rectangle, while on EU version looks like 7)The Keyboard Cover Does NOT Fit Macbook Air 11 inchesWireless Keyboard is not included in the package"	487	GMYLE	17.98
B007UZ6S6S	AGPtek&reg; 50ft USB Waterproof Snake Inspection Camera Endoscope	Electronics	Security & Surveillance	http://ecx.images-amazon.com/images/I/41DeBfNgzJL._SY300_.jpg	"1. Waterproof wire endoscope With 15M2. High resolution with 1/6 CMOS camera3. 4 LED lux luminance lights can work better when the light very dark4. XP system can watch video directly without install software, Vista or Win 7 need install software which in the CD5. Can take photo (XP system can use itself photo function to take photo or use our software, other system need use our software to take photo)6. Can record video, and save the video in the PC7.Resolution:640x480,352X288,320X240,176X144,160X1208.Waterproof:IP679.Wide visual view angle:62Package Include:1 x USB Endoscope1 x user manual1 x CD drives"	1985	Buywell	34.00
B007W2EDAW	POLAROID 7&quot; INTERNET TABLET CAPACITIVE TOUCH SCREEN Android 4.0	Electronics	Tablets	http://ecx.images-amazon.com/images/I/41WtK2-w1pL._SY300_.jpg	"This Polaroid 7-in. Internet tablet makes life simple. Its touch screen is easy to use. Plus, its Wi-Fi wireless compatibility lets you connect to the Internet wherever you are. Built-in speaker Internal Memory: 4GB External Memory: Micro SD Rechargeable Li-ion battery  and new Android 4.0 (Ice Cream Sandwich) OS"	81079	Polaroid	370.00
B007YLQUWK	"Monoprice 108247 5.1-Channel Home Theater Speaker System, Six"	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/41FlJ-oJv2L._SX300_.jpg	"Get everything you need for a great sounding home theater speaker setup in a single box! You get four satellite speakers and a center channel speaker for the mid- and high-range audio signals, plus an 8-Inch powered subwoofer to handle the low frequencies. All the speakers come with an attractive black finish and convenient spring-loaded signal connectors. The center speakers use two 3-Inch shielded mid-range cones, while the satellites employ one 3-Inch cone and a 1/2-Inch dome tweeter. However, don't let the small size fool you! These 8 ohm speakers will handle up to 125 watts of power from your home theater receiver at frequencies from 150 Hz to 20 kHz. The subwoofer is powered by a 60 watt (RMS) amplifier, driving a downward firing 8-Inch cone. It can take either line or speaker-level inputs, so can be used with any amplifier, even older amps without dedicated subwoofer outputs. The subwoofer handles frequencies between 50 Hz to 250 Hz and includes adjustable crossover frequency and volume balance controls. Also included in the box are four C brackets for mounting the satellite speakers to the wall and the necessary hardware for mounting the speakers to the brackets. A pair of plastic feet to properly orient the face of the center speaker is also included. Note that you will need to provide your own hardware for mounting the C brackets to the wall or other vertical surface. Don't let the low price fool you! This speaker system sounds great and will fill your room with high-quality, full-spectrum sound! Note: The speaker wire connectors on each unit comfortably accept a maximum 16 gauge speaker wire. For best results use pin-type speaker plugs to make the speaker connections and banana or pin-type plugs to connect the wires to your amplifier."	24195	Monoprice	99.99
B00803WNOK	Olympus TG-1iHS 12 MP Waterproof Digital Camera with 4x Optical Zoom	Electronics	Cameras	http://ecx.images-amazon.com/images/I/41U3p%2ByOiKL._SX300_.jpg	null	3541	Olympus	379.99
B0082DCPQ4	Plantronics CS530 Wireless Headset System - Black	Electronics	Headsets	http://ecx.images-amazon.com/images/I/4174Y2bi3qL._SY300_.jpg	null	1213	Plantronics	96.00
B0082OJ2VE	Pentax K-30 Weather-Sealed 16 MP CMOS Digital SLR with 18-55mm Lens (Black)	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/51am3d77MHL._SX300_.jpg	"Thanks to the K-30, for the first time in a long time location doesn't matter. Whether it's a sandy day at the beach or a trek into the wet rainforests of Belize, the K-30 is the ideal DSLR camera to capture your memories regardless of your location or the elements you face. Its 16 megapixel sensor and full 1080P HD video capabilities coupled with a fully weather sealed, dustproof and coldproof, ergonomic body, give you the flexibility and comfortability to shoot what you want, when you want and where you want.Weather resistant design ideal for travel and outdoor photographyFeaturing 81 seals set in its compact, lightweight, portable body, the K-30 is built to be weather, dust and cold resistant with proven functionality in sub-freezing temperatures as low as 14&deg;F (-10&deg;C). Its exterior has been designed to be both sporty and functional for active outdoor photographers &ndash; a large grip provides a firm, secure hold of the camera; a low-profile pentaprism housing for reduced height; and a rounded, soft-rubber casing for a solid grip of the camera during vertical shooting.Newly developed SAFOX IXi+ Autofocus (AF) module for improved autofocus performanceThe K-30 features the new state-of-the-art SAFOX IXi+ AF sensor module, which assures responsive, high-precision autofocus operation by incorporating a diffraction lens to minimize chromatic aberration in accordance to the characteristics of each individual lens. A dedicated sensor also factors the light source into its calculations at the time of shooting. Additionally, 9 of its 11 focus points have cross-type sensors to capture subjects in sharp focus, while a spotbeam assists the AF system during low light situations. The K-30's AF algorithm has also been upgraded in all areas for efficiency and accuracy. A new expanded area AF function allows the sensor module to continue to track a moving subject in AF select mode, even when it moves out of a pre-assigned auto-tracking area, by assessing distance data collected by neighboring focus sensors. This greatly improves the accuracy and speed of detecting moving subjects during autofocus shooting, and autofocusing performance when using a telephoto lens.High resolution, low noise, true-to-life image reproductionThe K-30 incorporates the latest 16 megapixel APS-C sized CMOS image sensor with a large image-capturing area measuring 23.7mm by 15.7mm. It assures high speed image data readout to deliver super high resolution, rich gradation digital images with approximately 16.28 effective megapixels. This image sensor is coupled in the K-30 with the PENTAX &ldquo;PRIME M&rdquo; imaging engine for outstanding full 1080p HD movie clips (1920x1080 pixels at 30 frames per second), in addition to outstanding still image capture processing. The camera also minimizes luminance noise at low sensitivities, while offering a wide sensitivity range between ISO 100 and ISO 12800 (ISO 25600 maximum when expanded via a custom function).Optical finder with 100% field of viewDespite its compact body, which is smaller and lighter than traditional mid level DSLR camera models, the K-30 comes equipped with a glass pentaprism finder featuring a 100% field of view and approximately 0.92X maximum magnification (with a 50mm f/1.4 lens at infinity) to cover the entire field of view for easy focusing and framing. Since its viewfinder delivers a clear view of the subject even in the brightest sunshine while also eliminating parallax, the K-30 responds efficiently and reliably to demanding applications and subjects, such as landscapes requiring delicate, high-precision framing, and sports scenes where the timing of shutter release is critical. The K-30 also accepts interchangeable PENTAX Natural-Bright-Matte III focusing screens to facilitate manual focusing operation. Optional focus screens include cross-lined and scale types, to accommodate more specialized applications.High-speed burst shooting at approximately six images per secondWhen photographing sporting events, concerts or wildlife, the K-30's high-speed burst shooting function comes in handy, allowing the photographer to capture active, fast moving subjects in a series of images at a maximum speed of approximately 6 frames per second (in JPEG format).Advanced Live View shootingThanks to the latest CMOS image sensor and PRIME M engine, the K-30 offers a clear, true-to-life Live View at a smooth 60 frames per second. It also features a focus peaking function during live view to improve manual focusing speed and accuracy. Live View on the K-30 also offers a choice of three grid display patterns including a Golden Section overlay, and detailed information overlay if desired by the photographer.High quality video recordingThe PENTAX K-30 features full HD video recording to capture high quality movie clips in 1080p resolution (1920x1080 pixels). The efficient h.264 compression format offers a choice of frame rates (30, 25 or 24 frames per second) at 1080p, or up to 60 FPS at 720p, to accommodate user specific applications. Video recording options are flexible, allowing the photographer to select aperture or shutter exposure control, while PENTAX Shake Reduction helps stabilize captured video. Users may add creative artistic effects to recorded clips using various Custom Image modes or record subjects in a series of video clips with the Interval Movie Shooting mode.User friendly Auto Picture and Scene modesThe K-30 features the PENTAX-original Auto Picture mode, which analyzes a scene then automatically selects the most appropriate shooting mode from Portrait, Landscape, Macro as well as others. This allows the photographer to concentrate on image composition and other creative elements while leaving more technical settings to the K-30, such as shutter speed, aperture, white balance, saturation, contrast and sharpness. The K-30 also offers 19 creative Scene modes, including Night Scene Portrait, Pet, Backlight Silhouette, and more, to simplify photographing unique subjects and scenes that often require uncommon camera settings.PENTAX Shake Reduction (SR) mechanism for sharp, blur free imagesThe PENTAX K-30 incorporates the PENTAX-developed SR mechanism, which effectively reduces blur due to camera shake by approximately four shutter steps. Usable with all PENTAX compatible lenses*, including those produced for film format SLR cameras, this mechanism produces sharp, blur free images even under demanding conditions that are prone to camera shake, such as when using a telephoto lens, shooting in the dark without flash illumination, or capturing landscapes in twilight. The K-30's SR system also offers several other useful features to assist the photographer during shooting, including an Automatic Horizon Correction function to assure high precision image framing and effortless adjustment of horizontal alignment, a Composition Adjustment function to allow minute adjustments of image alignment horizontally/vertically/axially, and an ASTROTRACER mode to eliminate light trails during astronomical photography in combination with the optional O-GPS1 GPS Unit (available separately).* Lenses compatible with this mechanism: PENTAX K-, KA-, KAF-, KAF2- and KAF3-mount lenses; screw-mount lenses (with an adapter); and 645- and 67-system lenses (with an adapter). Some functions may not be available with certain lenses.A selection of image processing tools for creative, personalized expressionThe K-30 features a Custom Image function, which allows the user to easily and quickly select the desired finishing touch for a particular image. Choose from 11 custom settings including Bleach Bypass that creates a dramatic visual effect similar to that used in motion pictures, and Cross Process to produce fanciful, eye-catching images boasting dramatic colors. The K-30 also offers a choice of 19 creative digital filters including Miniature, which transforms an actual scene into what appears to be an image of miniature models. These filters add distinctive visual effects to captured images producing creative, artistic images without the need for a computer. The user can further expand the creative possibilities by applying multiple filters and processing modes to a single image.Choice of two power sourcesIn addition to the included lithium ion battery capable of capturing approximately 480 images with a single charge**, the K-30 can also be powered by four AA-size batteries using the optional D-BH109 AA Battery Holder. Since AA batteries can be easily obtained almost anywhere around the world, there's no worry about battery shortages, even when shooting for an extended period of time or in remote locations.** Under testing conditions prescribed by PENTAX, using the D-LI109 Rechargeable Lithium-ion Battery with no flash discharges.Additional features include:Large, wide angle viewable 3-inch LCD monitor with approximately 921,000 dots of resolution77 segment multi-pattern metering system for accurate light measurementDR (Dust Removal) mechanism to shake dust off from the surface of the CMOS image sensorPENTAX-designed Hyper control system to assure fast and flexible response to the photographer's creative intentionsDynamic range expansion function to compensate for blown out (overexposed) and muddy (underexposed) areas of an imageRetrieve and save RAW data from buffer memory for a just-recorded JPEG imageRAW/Fx multi-function button for on-the-fly switching of image file formats, as well as for assignment and instant recall of other specific functionsSILKYPIX Developer Studio 3.0 for PENTAX (RAW processing engine developed by Ichikawa Soft Laboratory) included"	3897	Pentax	698.85
B00834SIO0	SONOS SUB Wireless Subwoofer (Gloss)	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/31c9LjGd1mL._SY300_.jpg	null	1567	SONOS	275.00
B0083T1KDG	ION Planter Speaker Wireless Outdoor Speaker with Weather-Resistant Design and Integrated Drainage - Speakers - Retail Packaging - Clay	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/31vPLHOZyIL._SX300_.jpg	"Enjoy music on your patio, deck, at poolside or in the yard with the Planter Speaker from ION Audio. The Planter Speaker is a flowerpot music system that contains two speakers and a Bluetooth receiver, allowing you to enjoy your music outdoors by streaming it directly from any Bluetooth device. Enjoy your plants and your music at the same time: The Planter Speaker is perfect for virtually any medium-sized plant including bromeliads, ornamental grasses, lilies and hydrangeas. It even includes drainage. Its built-in speaker is housed in the base of the pot, ready to fill any outdoor area with music. Whether you're throwing a party or just relaxing in the sun, the Planter Speaker can create the right atmosphere for any occasion. You can even grow your Planter Speaker system by adding more Planter speakers, sold separately. Bring your music to life with the Planter Speaker from ION Audio. Bluetooth is a registered trademark of Bluetooth SIG."	4784	ION Audio	275.00
B0085VB8GQ	Boston Acoustics SoundWare XS 2.1-Channel Digital Cinema Home Theater System	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/51Yc9mjcjVL._SX300_.jpg	null	6689	Boston Acoustics	275.00
B00887IF0Y	Kurio Kids Tablet with Android 4.0 - 7-Inch 4 GB	Electronics	Tablets	http://ecx.images-amazon.com/images/I/51dNFLYN0qL._SY300_.jpg	"Keep your family entertained with this Techno Source Kurio tablet that features a 7"" capacitive multitouch display for easy navigation and brilliant visuals, as well as Wi-Fi for fast Web access. Parental controls help ensure safe use for your children."	1301	INSPIRATION WORKS	370.00
B00894YWD0	Canon EOS Rebel T4i DSLR with 18-55mm EF-S IS II Lens (OLD MODEL)	Electronics	Digital SLR Cameras	http://ecx.images-amazon.com/images/I/516qHrBIelL._SY300_.jpg	Inspiration On Demand	956	Canon	1645.00
B008BNO40U	Wireless Speaker Kit with 2 Wireless Amplifiers	Electronics	Speaker Systems	http://ecx.images-amazon.com/images/I/41GQbtjb1jL._SX300_.jpg	"Make your existing speakers wireless with Amphony's wireless speaker kit. Eliminate messy speaker cables around your room. This kit comes with 2 wireless amplifiers that each deliver 80 Watts power to a speaker.The transmitter will send the audio at 5.8 GHz to the wireless amplifiers up to 200 feet (up to 60 feet indoors). You will enjoy true CD quality with uncompressed digital wireless audio. Each receiver has a mono speaker amplifier built in and connects directly to any passive loudspeaker. The built-in amplifiers deliver the efficiency of conventional class-D amplifiers at ultra-low audio distortion.Each wireless amplifier measures only 5 x 3.5 x 2 inches and is easily mountable to a speaker.Technical Specifications:Wireless Transmitter:Audio transmission:\t\t\t\t\t\t\t\t\tDigitalTransmitter frequency:\t\t\t\t\t\t\t5.8 GHzOperating range:\t\t\t\t\t\t\t\t\t\tMax. 200 ft. (60 m) line of sight,max. 50 ft. (20 m) through wallsError correction:\t\t\t\t\t\t\t\t\t\t1/2 rate FECTransmitted data rate:\t\t\t\t\t\t\t3 MbpsWireless Amplifiers:Output Power:\t\t\t\t\t\t\t\t\t\t\t\t2 x 80 WattsFrequency response:\t\t\t\t\t\t\t\t\t2 Hz ... 23 kHzSignal-to-noise ratio:\t\t\t\t\t\t\t91 dBTotal harmonic distortion (THD+N):\t0.04 %Overall audio latency:\t\t\t\t\t\t\t< 1 msPower efficiency:\t\t\t\t\t\t\t\t\t\t90 %Channel separation:\t\t\t\t\t\t\t\t\t94 dB"	9210	Amphony	275.00
B008F4NL04	ASUS TF700T-B1-GR 10.1-Inch Tablet (Gray) 2012 Model	Electronics	Tablets	http://ecx.images-amazon.com/images/I/41tRu9y2rJL._SX300_.jpg	null	570	ASUS Computers	649.95
B008F8AWKW	SeaLife ReefMaster Mini Digital Underwater Dive Camera (Waterproof to 200 Feet) Includes Mini Wide Angle Lens	Electronics	Cameras	http://ecx.images-amazon.com/images/I/41buygENOCL._SY300_.jpg	"TheSeaLife ReefMaster Miniwas designed specifically as a self-contained underwater dive camera. With a 9.0 megapixel sensor, 200-foot (60m) depth rating, an included external Mini Wide Angle Lens, and simple one latch design, divers are able to capture outstanding photos and videos.Additional features include:large 2.4&quot; LCD, bold-red rubber grip, widespread controls, Easy Setup Guide, color correcting firmware, plus much more!"	973	SeaLife	253.00
