reviewerID	asin	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	lable	psubCat
A1USYP4AXF5I1D	B002DEMCVG	1	3	500000	1.30442024	1.282051282	9.273618495	1	20	0.163188341	0.05	0.388888889	0		Laptop & Netbook Computer Accessories
AC4N67EJH9VPX	B002E7L7UO	1	1.4	500000	1.8516402	5	1.326649916	0.2	50	0.469452527	0.579310345	0.416666667	3	TRUE	AC Adapters
A1TXY1MHHCF20	B002E7L7UO	1	3	500000	0.471404521	0.333333333	1	1	25	0.521846558	0.21	0.393162393	2	TRUE	AC Adapters
A2M8C9UOJNR4M7	B002E7L7UO	1	2	500000	0.871779789	0.2	1.825741858	0.8	152	0.650436841	0.04	0.388106416	7		AC Adapters
A1K3539WM2G37G	B002E7L7UO	1	1.166666667	500000	1.049781318	0.142857143	3.419714088	0.4	36	0.34258008	0.410526316	0.415458937	2		AC Adapters
A1W9YBBX5W5808	B002E7L7UO	1	1.666666667	500000	0.8	0.4	1.715938357	0.6	46	0.523285183	0.3	0.38647343	2		AC Adapters
AR2ETQ67PPXXR	B002E7L7UO	1	4.416666667	500000	1.23840295	0.113207547	13.71399326	1	69	0.492698989	0.2	0.408408408	3		AC Adapters
A27Y4OEC9MD9PA	B002E7L7UO	1	1.806451613	500000	0.293965672	3.696428571	30.1411525	1	83	0.392486892	0.4	0.41607565	3		AC Adapters
AHLYPNMRTEG6E	B002E7L7UO	1	1.333333333	500000	0.920597632	4.75	7.615773106	1	65	0.489125659	0.133333333	0.425925926	2		AC Adapters
A2RIMWV02NT2T4	B002E7L7UO	1	1.75	500000	0.349927106	1.142857143	3.051638904	1	69	0.468521286	0.2	0.383838384	2		AC Adapters
A1S8M0YCTQ2I0S	B002E7L7UO	1	12.66666667	500000	1.39548143	1	8.597157153	0.8	24	0.244026872	0	0.349206349	2		AC Adapters
AZ25FMIVD8HWR	B002E7L7UO	1	1.4	500000	0.494871659	2.714285714	2.158703314	0.8	134	0.621832493	0	0.444444444	12		AC Adapters
A2YYR4D383TDP0	B002E7L7UO	1	5	500000	0	0.2	0	1	92	0.518062405	0.2	0.428940568	2		AC Adapters
A33WDT56961F78	B002E7L7UO	1	1.692307692	500000	0.940370948	0.5	7.262817684	1	71	0.533663598	0.175	0.383838384	6		AC Adapters
AN0Y79SRZ3KAT	B002E7L7UO	1	1.5	500000	0.314269681	0.444444444	4.609772229	1	42	0.368137557	0.16	0.374269006	0		AC Adapters
A1BM3ER2HHHR7T	B002E7L7UO	1	1.5	500000	0.471404521	4.166666667	1.802775638	1	56	0.447054231	0.2	0.405228758	1		AC Adapters
A2ASK6A4P7SWQ2	B002E7L7UO	1	1.4	500000	1.399708424	2.142857143	3.264965543	1	75	0.518062405	0.228571429	0.409356725	1		AC Adapters
ATVWWDHSDV9ZI	B002E7L7UO	1	1.2	500000	1.343709625	0.5	1.143095213	0.4	27	0.387664921	0.485714286	0.349206349	0		AC Adapters
A2LSX45TGTL48R	B002E7L7UO	1	1.666666667	500000	0.489897949	0	0.971825316	0.8	22	0.26757734	0.02962963	0.444444444	2		AC Adapters
AI93LF8UZEBNX	B002E7L7UO	1	1.933333333	500000	0.925269508	0.689655172	9.627737706	1	330	0.650436841	0.1875	0.426129426	25		AC Adapters
A2UXMOYCSWZPX2	B002E7L7UO	1	1.666666667	500000	1.624807681	0.4	0.600925213	0.2	123	0.303526832	0.6	0.394693201	10		AC Adapters
A29ECX9Y9LA0TW	B002E7L7UO	1	1.142857143	500000	1.299038106	1.875	2.282736155	1	32	0.354649683	0.155555556	0.407407407	0	TRUE	AC Adapters
ACW7V71AAU53V	B002E7L7UO	1	1.5	500000	1	0.333333333	2.061552813	0.4	30	0.348155312	0.423529412	0.444444444	3	TRUE	AC Adapters
AVDKKM603LH2B	B002E7L7UO	1	1.285714286	500000	0.314269681	5.333333333	4.752013537	0.8	28	0.506640397	0.2	0.4	2		AC Adapters
A7VHSWMVWRNUL	B002E7L7UO	1	3.5	500000	1.460779775	0.171428571	6.152235366	1	21	0.348155312	0.25	0.444444444	0	not a review	AC Adapters
A5A58QUQK962L	B002E7L7UO	1	2.666666667	500000	1.111024302	0.375	1.247219129	0.2	43	0.351763235	0.66	0.388888889	4		AC Adapters
A3G4OCA8FO697E	B002E7L7UO	1	3.5	500000	0.451753951	0.428571429	1.5	0.8	44	0.439205231	0	0.374269006	3		AC Adapters
A1O94MPJG9KITV	B002E7L7UO	1	6	500000	0	0.5	0	1	31	0	0.238461538	0.367521368	30		AC Adapters
A1WI71QUZHKLCT	B002E7L7UO	1	2	500000	0	0.166666667	4	1	39	0.464382531	0.214285714	0.377777778	1		AC Adapters
AUENUO3YJKKX9	B002E7L7UO	1	1	500000	1.743559577	8.4	1.154700538	0.2	79	0.469452527	0.573913043	0.398989899	4		AC Adapters
A1L0NC2EY7SVMG	B002E7L7UO	1	1	500000	1.111024302	1.375	1.224744871	0.4	53	0.336612869	0.415384615	0.423611111	3		AC Adapters
A2A3MV6TPME987	B002ECF3HW	1	3	500000	0.5	1.166666667	0	0.8	175	0.707362946	0.2	0.405228758	11		Cameras
A1HAB45IL01M9J	B002ECF3HW	1	1.3	500000	1.546134711	1.538461538	2.174856317	0.2	90	0.304696843	0.6125	0.367521368	2		Cameras
A1REPR3BRZVJ40	B002ECF3HW	1	1.2	500000	1.699673171	11.33333333	0.8	0.8	103	0.531933482	0.2	0.38697318	2		Cameras
A2KU6WDSZRFJOB	B002ECF3HW	1	1.75	500000	1.124858268	0.285714286	1.299038106	0.8	44	0.388548993	0.028571429	0.416666667	4		Cameras
A2SQ4D1YGGAQ5T	B002ECF3HW	1	1.611111111	500000	0.591256145	21.89655172	14.08714062	1	578	0.666702881	0.222222222	0.401433692	32		Cameras
AG4D06TQLDFMH	B002ECF3HW	1	1.214285714	500000	1.574010372	9.294117647	2.866591519	0.8	283	0.660344111	0.025	0.375951294	20		Cameras
A2OMSTQSR37Q6S	B002ECF3HW	1	2	500000	0.862439362	0.545454545	9.831920803	0.8	145	0.652922413	0.2	0.385372714	13		Cameras
A2AID0NTJHTSI1	B002ECF3HW	1	1	500000	0.8	2.6	1.154700538	0.8	129	0.671480145	0.08	0.393939394	7		Cameras
AZC6QCRFOP9HV	B002ECF3HW	2	1	976	0.979795897	0	1.58113883	0.6	132	0.549373785	0.2	0.397496088	3		Cameras
A25W75LYWX80DL	B002ECF3HW	1	1.25	500000	0.6	2.5	5.48292805	1	137	0.571570953	0.2	0.347953216	5		Cameras
A1FX8395321MMU	B002ECF3HW	1	3	500000	1.017379835	0.2	11.96662024	1	61	0.512233213	0.233333333	0.444444444	5		Cameras
A35U838TQB70HA	B002ECF3HW	1	4	500000	0.661437828	0.625	1.825741858	1	303	0.646498382	0.266666667	0.402298851	18		Cameras
A3J9ZZD95HSMIH	B002ECF3HW	1	1.5	500000	1.374368542	0	0.957427108	0.6	73	0.307211792	0.176470588	0.366925065	1		Cameras
A1AZ95PTY4TU96	B002ECF3HW	1	1	500000	1.326649916	2.2	0.5	0.8	315	0.666702881	0	0.396562308	15		Cameras
A3LHZQMWBJBSLU	B002ECF3HW	1	1	500000	1.004987562	2.5	2.549509757	1	220	0.592391875	0.2	0.392764858	18		Cameras
A1MTULV08ZGKYY	B002ECF3HW	1	1.714285714	500000	1.114924013	3.916666667	3.727084177	0.2	48	0.304696843	0.6	0.415458937	1		Cameras
A33KJZ6GCAUKOV	B002ECF3HW	1	1	500000	1.343954247	16.38461538	6.496152708	0.6	913	0.707362946	0.218181818	0.390849673	48		Cameras
A1IOS0PYDUMJY3	B002ECF3HW	1	1.25	500000	0.4	1.1	4.802343178	1	216	0.620728969	0.214285714	0.381452318	7		Cameras
A2QNJARWTF9H89	B002ECF3HW	1	1.147058824	500000	1.308446238	19.43589744	9.920767425	1	378	0.607450935	0.35	0.382716049	23		Cameras
A2PX3U4ZFGJHRX	B002FS1NYW	1	1.666666667	500000	0.489897949	0.6	0.971825316	0.8	115	0.454656044	0.2	0.424543947	3		Speaker Systems
A3WBHT4IL061C	B002FS1NYW	1	2.5	500000	1.123486636	1.266666667	3.354101966	1	267	0.523663259	0.4	0.40981241	11		Speaker Systems
A2KTK8C503CYEG	B002FS1NYW	1	1	500000	0.799408065	0.846153846	3.559026084	1	50	0.40558352	0.4	0.421455939	3		Speaker Systems
A2QFIR07LYQ661	B002FS1NYW	1	5	500000	0.979795897	0.2	3.464101615	0.8	181	0.523663259	0.15	0.363858364	14		Speaker Systems
A2ZG4CYWCBRV73	B002FS1NYW	1	1.416666667	500000	0.973702668	1.176470588	5.622993469	1	98	0.434327596	0.066666667	0.372649573	3		Speaker Systems
A1HT81V0Z717H7	B002FS1NYW	1	3.5	500000	0.545108115	0.314285714	11.23610253	1	43	0.467602809	0.08	0.333333333	4		Speaker Systems
AHOJOEQIFZC01	B002GYPS3M	1	2.333333333	500000	0.989743319	0.142857143	1.013793755	0.8	55	0.550398961	0.113402062	0.333333333	5	TRUE	Microphones
ARAGWYYUHANIQ	B002GYPS3M	1	4.142857143	500000	1.311251955	0.586206897	4.786034104	0.6	44	0.450720536	0.090196078	0.415458937	1		Microphones
A124DIYEKRO9EO	B002GYPS3M	1	8	500000	0	0	0	1	26	0.33475967	0.339393939	0.311111111	0		Microphones
A1STN8CRVIII92	B002GYPS3M	1	3.5	500000	0.880630572	0.857142857	1.707825128	0.6	78	0.604152299	0.075609756	0.411111111	5		Microphones
A311HRHU7HBEFT	B002GYPS3M	1	1.555555556	500000	1.160576915	2.071428571	3.745779518	0.2	31	0.338970879	0.478688525	0.333333333	2		Microphones
A25VY0OFTN282K	B002GYPS3M	1	1.2	500000	0.645497224	1.166666667	3.720215048	0.8	109	0.565386192	0.048	0.396825397	6		Microphones
A18L9A64XNGVGU	B002GYPS3M	1	1.166666667	500000	0.992031746	0.595238095	10.74062899	0.8	34	0.394730969	0.12987013	0.411111111	1		Microphones
A3L9P1KVQ9OVDC	B002GYPS3M	1	2.333333333	500000	0.534522484	0	1.885618083	0.8	23	0.524334289	0.134285714	0.311111111	2		Microphones
A2OZQ5YFQAIFLR	B002GYPS3M	1	3	500000	1.474055462	0.555555556	1.802775638	0.2	66	0.558137736	0.524444444	0.37037037	5		Microphones
ANTOV8XD0YB0W	B002GYPS3M	1	6.166666667	500000	0.947103539	0.216216216	10.4384439	1	45	0.389884305	0.326582278	0.311111111	1		Microphones
A3BAXJF5NCZEDZ	B002GYPS3M	1	1.307692308	500000	0.609185741	1.558823529	15.47263284	0.8	128	0.526661366	0.051282051	0.419444444	4		Microphones
A3U1BZEMTXOA1B	B002GYPS3M	1	1.5	500000	1.5860503	0.933333333	5.560275773	0.2	54	0.285854137	0.476315789	0.352490421	2		Microphones
A20G0URDF5AKCN	B002GYPS3M	1	1.444444444	500000	1.317272599	17.46153846	4.760692968	0.2	233	0.552649597	0.514285714	0.360493827	10		Microphones
A1PSWEZB7Z0B51	B002GYPS3M	1	2.5	500000	0.632455532	0	1.258305739	0.6	26	0.465461237	0.082758621	0.202020202	1		Microphones
A2SRWAJ3UV7QAI	B002GYPS3M	1	1.454545455	500000	1.210307296	1.5625	4.290292714	1	371	0.706155653	0.1	0.413516609	20		Microphones
A2KGLUIOEXBKPK	B002GYPS3M	1	1.2	500000	0	0.333333333	4.8	1	34	0.42904232	0.324390244	0.380952381	1		Microphones
A343ENF730UN71	B002GYPS3M	2	2.615384615	0.5	0.647058824	0.235294118	12.17476292	0.6	230	0.56889338	0.077272727	0.389348026	18		Microphones
AKDMQT9KYSKL	B002GYPS3M	1	2.4	500000	0.866025404	0.833333333	4.686149806	0.6	88	0.491086654	0.088888889	0.408080808	1		Microphones
A38C9CGLYGGK32	B002GYPS3M	1	1.285714286	500000	0.471404521	0	3.547059719	0.8	70	0.591536543	0.03030303	0.385620915	2		Microphones
A1KGDUDRM42ETU	B002GYPS3M	1	5	500000	0.8	1.6	2.915475947	1	124	0.52888734	0.32	0.393162393	15		Microphones
A1T9A7609AVC0Y	B002GYPS3M	1	9	500000	0	0.444444444	0	1	22	0.395628284	0.316666667	0.323232323	0		Microphones
AVQHOOIHPSJNM	B002GYPS3M	1	1	500000	0.5	0	2	0.8	43	0.542722051	0.033333333	0.353535354	2		Microphones
A11VB2SHSYHUWC	B002GYPS3M	1	6	500000	0.372677996	0	3.605551275	1	36	0.642639607	0.292727273	0.311111111	3		Microphones
AXDJBA1LYQ4RR	B002GYPS3M	1	4.833333333	500000	1.355834707	0.620689655	3.562926388	0.8	206	0.69511834	0.125333333	0.390873016	5		Microphones
A12AA9IWM9HY7	B002GYPS3M	1	2.5	500000	0	0	2.5	1	34	0.363803438	0.317171717	0.339181287	1		Microphones
A156SMLJFGHAMO	B002GYPS3M	1	5	500000	0.4	0.2	2.915475947	0.8	64	0.456729844	0.102040816	0.349206349	2		Microphones
A1MGP4UXFC5S9J	B002GYPS3M	2	2	212	1.305404777	0.285714286	8.660254038	0.8	41	0.448547072	0.128205128	0.383838384	1		Microphones
A3EXWV8FNSSFL6	B002GYPS3M	2	1.453874539	226	0.842899477	18.12944162	127.9366371	0.8	329	0.56777145	0.134328358	0.387493021	8		Microphones
A10MY9IHGLXRC0	B002GYPS3M	1	1	500000	1.496662955	0	0.5	0.2	213	0.445277623	0.536585366	0.425026969	28		Microphones
A2D020JF2IXTZ6	B002GYPS3M	1	1.5	500000	0.745355992	1	0.957427108	0.6	214	0.609310824	0.05	0.42042042	5		Microphones
A3ATDZESH9V4SL	B002GYPS3M	1	2.5	500000	0.894427191	0.7	1.258305739	1	146	0.583672251	0.353846154	0.411111111	6		Microphones
A11DB4Y4SOLRJR	B002GYPS3M	2	6	0.5	0.687184271	0	4.082482905	0.6	39	0.438091959	0.1	0.414141414	1		Microphones
AA5GZVEV0OA64	B002GYPS3M	1	4.666666667	500000	1.049781318	1.357142857	4.496912521	1	9	0.193649167	0.295412844	0.222222222	0		Microphones
A1P3P0YORFJEBE	B002GYPS3M	1	2.25	500000	0.41573971	0.222222222	3.363406012	1	39	0.510966866	0.246153846	0.353535354	3		Microphones
A1U0LHXZBWO4Q4	B002GYPS3M	1	1.4	500000	1.603567451	0.142857143	2.103964512	1	26	0.411096096	0.307692308	0.402777778	1		Microphones
A3OB3PK5K8S7VI	B002GYPS3M	1	1	500000	0.816496581	3.5	1	0.8	269	0.660782563	0.072727273	0.403903904	19		Microphones
A1BL3A7VPUFZ4B	B002GYPS3M	1	2	500000	0.663324958	0.9	2.160246899	0.8	132	0.597333683	0.029411765	0.364842454	7		Microphones
A2EZ9PY1IHHBX0	B002GYPS3M	1	5	500000	1.204159458	1.3	3	0.2	37	0.410503495	0.481481481	0.37037037	1		Microphones
AM18RLAJAV5XM	B002GYPS3M	1	1.666666667	500000	0	0	3.333333333	1	83	0.561332939	0.303773585	0.355555556	3		Microphones
AB0V77IPAOADD	B002GYPS3M	2	2.333333333	627	1.012674777	0.428571429	2.934469477	1	44	0.299466089	0.24137931	0.398467433	2		Microphones
A24UQIFKWQ2TCU	B002GYPS3M	1	3.5	500000	1.245399698	0.214285714	2.801785145	1	26	0.336910141	0.323595506	0.366013072	1		Microphones
APFGYQPTDVXE1	B002GYPS3M	1	1	500000	0.484122918	0.25	3.16227766	0.8	52	0.359210604	0.163636364	0.424836601	2		Microphones
AFA4FXI8EJJPD	B002GYPS3M	1	1.5	500000	1.369869778	0.666666667	1.5	0.2	79	0.48916641	0.488888889	0.387706856	6		Microphones
A33K0J6EIYBEYP	B002GYPS3M	2	1.5	0.5	1.863389981	1.666666667	0.957427108	0.2	57	0.533781635	0.486666667	0.421455939	6		Microphones
A3QRW0UJPKIAX7	B002GYPS3M	1	1.325	500000	1.122918945	5.075471698	11.75864044	0.2	34	0.43020702	0.5	0.412698413	1		Microphones
A11A5FL57EF8ZQ	B002GYPS3M	2	8	0.5	0	0	0	1	4	0.196116135	0.300934579	0.222222222	0		Microphones
ADGDDAGTBVECC	B002GYPS3M	1	1.4	500000	1.09962888	0.5	2.942787794	1	90	0.531173237	0.318644068	0.391111111	0		Microphones
A32J0DYQB31JSQ	B002GYPS3M	1	1.666666667	500000	1.549193338	0.2	0.942809042	0.8	46	0.402768973	0.12	0.396825397	1		Microphones
A2X78O6G89CB30	B002GYPS3M	1	1.632653061	500000	0.627992834	2.2	29.64556347	1	292	0.595279445	0.258333333	0.376984127	11		Microphones
A1ESY15VV3S18K	B002GYPS3M	2	1.333333333	352	0	0	6.666666667	1	87	0.60650125	0.237037037	0.414814815	8		Microphones
A2Y0E6XL3TQ7AE	B002GYPS3M	1	3	500000	1.067187373	0.333333333	3.31662479	0.6	203	0.624016957	0.130232558	0.406349206	3		Microphones
A3U9KT9BEQ78UQ	B002GYPS3M	1	4	500000	0	0	4	1	16	0.393637592	0.298148148	0.444444444	2		Microphones
ASJLTCG1JLS6T	B002GYPS3M	1	3.666666667	500000	1.748671278	0.454545455	2.494438258	0.2	41	0.355910008	0.487755102	0.357487923	1		Microphones
A1CONZX0BOP3PF	B002GYPS3M	1	1.75	500000	1.484614978	0	0.829156198	0.2	64	0.401205427	0.476712329	0.404040404	2	TRUE	Microphones
A1JKQU5NC47KM9	B002GYPS3M	1	1	500000	0.4	6.2	2.121320344	1	307	0.706155653	0.32	0.38647343	18		Microphones
A1XOZL7AU9NDAA	B002GYPS3M	1	2.142857143	500000	1.166190379	0.533333333	3.357142857	0.8	22	0.239182437	0.132352941	0.290598291	0		Microphones
A2ZVVQNTDT54KF	B002GYPS3M	1	1.6	500000	0.433012702	0.125	3.12409987	1	104	0.59156229	0.315789474	0.361111111	7		Microphones
A1QW4Z6OEQLXEA	B002GYPS3M	1	2	500000	0.645497224	3.25	3.16227766	0.8	709	0.668718891	0.2	0.393700787	42		Microphones
AJ68IHCDPDUOC	B002GYPS3M	1	3	500000	1.213351648	0.25	2.34520788	0.6	132	0.491111572	0.066666667	0.395424837	7		Microphones
A1CAP5AJ7JMHKS	B002GYPS3M	1	1.75	500000	0.349927106	0	3.051638904	1	43	0.451984615	0.314	0.364444444	1		Microphones
A2EV4250MPLXLK	B002GYPS3M	1	1.708333333	500000	1.023809359	10.29268293	9.625360744	0.4	253	0.606813256	0.265625	0.373522459	9		Microphones
A15DTD2A93FH50	B002GYPS3M	1	4.25	500000	0.973702668	0.176470588	5.437140793	0.2	105	0.56362148	0.48	0.365348399	8		Microphones
A3AL35QPAO7YAW	B002GYPS3M	1	4	500000	1.218349293	0.5	2.121320344	0.4	34	0.264700463	0.306382979	0.444444444	0		Microphones
AS7E8ET8OA3HH	B002GYPS3M	1	3	500000	1.49897084	1.888888889	1.322875656	0.4	23	0.334366928	0.286315789	0.444444444	0		Microphones
A1RM6A1XDZ8N30	B002GYPS3M	1	3.333333333	500000	0.3	0	4.333333333	1	78	0.582194841	0.307843137	0.366925065	0		Microphones
A3D8V5JCH4UQA4	B002GYPS3M	2	1.666666667	179	0.8	1.4	0.942809042	1	480	0.619036836	0.332394366	0.384781669	40		Microphones
A1FSX1GA2KX70G	B002GYPS3M	1	5.666666667	500000	0.775935645	0.058823529	4.496912521	0.6	49	0.499352471	0.08	0.37037037	4		Microphones
A1S8DJMVYOLDII	B002GYPS3M	1	2.2	500000	1.028518954	1.636363636	1.997498436	1	58	0.582105762	0.327777778	0.398467433	3		Microphones
ARUD6G8XCU2BY	B002GYPS3M	1	2.941176471	500000	0.676461381	0.84	18.16923519	1	31	0.374401258	0.310891089	0.444444444	2		Microphones
A3O1J6VLILH83	B002GYPS3M	1	1.6	500000	0.330718914	1	3.841874542	0.8	88	0.608074227	0.113978495	0.353535354	5		Microphones
A102F7EHNVW30Q	B002GYPS3M	1	3.428571429	500000	0.957427108	0.916666667	7.390009804	1	339	0.651060017	0.32972973	0.38697318	25		Microphones
A17NX9X504N9D8	B002GYPS3M	1	3	500000	0.471404521	0.666666667	1	0.8	63	0.423415159	0.03125	0.377777778	2		Microphones
A3SCXV9UDKF0CP	B002GYPS3M	1	2.5	500000	1.095445115	0	0.957427108	0.4	36	0.501229006	0.295145631	0.37037037	1		Microphones
AW5LF0WJR9BS6	B002GYPS3M	1	1.666666667	500000	1.166190379	0.4	0.600925213	0.6	80	0.515043818	0.127272727	0.387706856	5		Microphones
AF3OCZ4M0Y2PS	B002GYPS3M	1	1.8	500000	1.227262335	6.666666667	2.02649122	0.2	222	0.59151271	0.64	0.389799636	23		Microphones
A2171RS26KJQUX	B002GYPS3M	1	6	500000	0.957427108	0.166666667	4.527692569	0.8	57	0.503692502	0.118681319	0.319444444	4		Microphones
A3D739XM1IBQOE	B002GYPS3M	1	4	500000	0.759202798	0.916666667	3.559026084	0.6	213	0.565608303	0.152631579	0.388888889	12		Microphones
A1BDBBYQ26WE4W	B002GYPS3M	1	1.416666667	500000	1.411764706	0.882352941	2.484675253	0.8	85	0.564153786	0.032258065	0.398989899	8		Microphones
A3AV5JPTMEJ3U6	B002GYPS3M	1	1	500000	1.293626448	0.571428571	1.414213562	0.2	152	0.563241177	0.55	0.426426426	8		Microphones
A8C9WGWHBRZ5E	B002GYPS3M	1	1.75	500000	1.399708424	0	3.051638904	1	33	0.52511963	0.3225	0.377777778	2		Microphones
A3R5JML5QXRGF3	B002GYPS3M	1	1.705882353	500000	1.322988006	1.275862069	7.830823667	0.6	61	0.604152299	0.088888889	0.402777778	5		Microphones
A2KG7LH4LVK53T	B002GYPS3M	1	1.285714286	500000	0.99380799	9.444444444	1.617821665	0.6	237	0.614053754	0.333333333	0.410774411	16		Microphones
A1LU5QIPA9RLP4	B002GYPS3M	1	1.4	500000	0.575383142	1.571428571	7.747687827	0.8	101	0.492063492	0.028571429	0.369175627	4		Microphones
A184LHQOWTXHN4	B002GYPS3M	1	1.5	500000	1.105541597	32.5	1.5	0.4	143	0.576949364	0.372222222	0.418470418	8		Microphones
AM7N55K7TSVHV	B002GYPS3M	1	5	500000	0	0	0	1	23	0.02956562	0.276190476	0.444444444	0		Microphones
AQ4Z144YWNHHW	B002GYPS3M	1	2.666666667	500000	0.695970545	0.25	1.247219129	0.6	88	0.595570753	0.133333333	0.377777778	4		Microphones
A3LMR19UEG9H7I	B002GYPS3M	1	1.263157895	500000	0.999131567	4.25	7.96477703	1	159	0.513348461	0.285714286	0.388304094	6		Microphones
A1T143F568NMY7	B002GYPS3M	1	1	500000	1.220571964	2.642857143	2.323790008	0.4	45	0.374101021	0.371428571	0.419753086	0		Microphones
AUKMX8TAFE3BA	B002GYPS3M	1	1.857142857	500000	1.071414483	0.076923077	1.904613089	0.4	66	0.437518649	0.270967742	0.37037037	9		Microphones
A2TS7AVC7FL827	B002GYPS3M	1	7	500000	0.9258201	1.142857143	4.830458915	0.4	66	0.423323834	0.372222222	0.425925926	4		Microphones
A441JEIQ80ILP	B002GYPS3M	1	1.6	500000	1.111024302	1.5	1.077032961	0.6	69	0.522186499	0.088461538	0.368253968	0		Microphones
A3POO958KE65MS	B002GYPS3M	2	1.222222222	9	0.457565723	0.818181818	15.54364623	1	207	0.67280991	0.317391304	0.383838384	20		Microphones
A2DJVPCBPBFAQH	B002GYPS3M	1	1.666666667	500000	0.979795897	0	0.971825316	0.6	90	0.52392382	0.087234043	0.411924119	5		Microphones
A24GRZNYY8V2KP	B002GYPS3M	1	1.428571429	500000	0	0.6	8.571428571	1	358	0.69511834	0.3	0.399539436	15		Microphones
A34TAOY2MWPQBX	B002GYPS3M	1	2.2	500000	1.5587662	0.363636364	1.469693846	0.6	37	0.468304854	0.061538462	0.407407407	1		Microphones
AY3OYJ0F8LJ32	B002GYPS3M	1	2.5	500000	1.166190379	0	1.322875656	0.4	78	0.529420924	0.269565217	0.41607565	5		Microphones
A2NB2E5DXE319Z	B002GYPS3M	2	1.406896552	1085	0.830271191	10.59313725	65.52462064	0.8	117	0.619036836	0.05	0.404643449	10		Microphones
A2VYB07TMKONDB	B002GYPS3M	1	1.47826087	500000	1.032767639	3.558823529	7.853719334	1	300	0.63454322	0.35	0.413333333	15		Microphones
A3L0U23J02YFDC	B002GYPS3M	1	3	500000	1.154700538	0.166666667	1.58113883	0.8	43	0.493532078	0.113207547	0.444444444	4		Microphones
A2FHTXLKY1XJDB	B002GYPS3M	2	1.055555556	129	1.2858584	3.421052632	12.6667885	0.4	103	0.556939716	0.271428571	0.419753086	5		Microphones
AO652N5KNRRYY	B002GYPS3M	2	5	0.5	0.498887652	0.066666667	2.549509757	0.8	47	0.432916929	0.107692308	0.444444444	1		Microphones
A2TWYLA8P5R2QZ	B002GYPS3M	1	2.666666667	500000	1.322875656	0.875	3.282952601	0.2	218	0.606813256	0.48	0.372222222	17		Microphones
AWPE09BJWD6N6	B002GYPS3M	1	2	500000	0.372677996	0.916666667	5.656854249	1	22	0.304953366	0.4	0.222222222	0		Microphones
A1QBLXXDPRFJH0	B002GYPS3M	1	2	500000	0.942809042	0	1.414213562	1	63	0.420658996	0.269565217	0.424242424	3		Microphones
ABEL1SURJRBT4	B002GYPS3M	2	1.25	288	0.489897949	0.2	1.346291202	1	23	0.414162617	0.322807018	0.444444444	2		Microphones
A1I9UKDCLPH4PR	B002GYPS3M	1	8.25	500000	1.311109555	0.181818182	5.60022321	0.4	51	0.456705512	0.313043478	0.381944444	1		Microphones
AO72D5UR1YAWK	B002GYPS3M	1	3	500000	0	0.333333333	3	1	32	0.326947046	0.3375	0.405228758	0		Microphones
A3RFL7HLFPXGAU	B002GYPS3M	1	1.25	500000	1.356465997	0	1.030776406	0.2	121	0.576952979	0.485714286	0.396135266	6		Microphones
AGNEI4X3YMEC8	B002GYPS3M	1	5	500000	0.489897949	1	2.549509757	0.8	85	0.559540157	0.117647059	0.368686869	1		Microphones
AF0V1Q3MONVKS	B002GYPS3M	1	1.25	500000	0.920597632	0.6	7.04006392	0.8	24	0.513738202	0.146666667	0.444444444	4		Microphones
ADB882H3DWLRA	B002GYPS3M	1	2.5	500000	0.8	0	1.258305739	0.8	31	0.399933368	0.124390244	0.405228758	1		Microphones
A3SGDSFSS0H05S	B002HJ9PTO	1	1.5	500000	1.227262335	0.666666667	2.62995564	0.8	66	0.561145751	0.024691358	0.344444444	2		Microphones
A2ZN56VMF0W08G	B002HJ9PTO	1	3.75	500000	0	1	11.25	1	36	0.637799038	0.235714286	0.402777778	2		Microphones
A28GPZ0B8AACAP	B002HJ9PTO	1	3.333333333	500000	0.6	0.1	4.333333333	0.6	34	0.433307168	0.174528302	0.339181287	3		Microphones
ALYM2URVGKFJG	B002HJ9PTO	1	4	500000	1.5	0.375	2.121320344	0.8	28	0.239816048	0.037426901	0.407407407	1		Microphones
A2856KW0PLUSRP	B002HJ9PTO	1	1.210526316	500000	0.976084536	2.652173913	5.876098353	0.8	35	0.29242252	0.069090909	0.317460317	0		Microphones
A1C82BC5GNABOA	B002HJ9PTO	1	1.961538462	500000	1.091013941	6.294117647	16.60217602	0.8	73	0.494143593	0.025	0.354354354	2		Microphones
AXRQFXNUYJM6O	B002HJ9PTO	1	1.25	500000	1.166190379	0.2	0.433012702	0.2	166	0.527684324	0.575732218	0.399500624	5		Microphones
A3VJN3YRGNTHUC	B002HJ9PTO	1	7	500000	0.638876565	0	4.830458915	0.6	30	0.333552704	0.173333333	0.311111111	1		Microphones
A2KPJCVBBCG1KR	B002HJ9PTO	1	5	500000	0.4	0.2	2.915475947	1	90	0.575519888	0.226737968	0.402777778	3		Microphones
A2YU3BES0VCGKJ	B002HJ9PTO	1	1.285714286	500000	0.916245695	0.888888889	2.222335598	1	72	0.463523531	0.267857143	0.358974359	2		Microphones
A1EHGVWUV4NW2B	B002HJ9PTO	1	1	500000	0	0.6	4	1	24	0.30382181	0.223076923	0.396825397	0		Microphones
AW03LH2QC2YU	B002HJ9PTO	1	1.5	500000	0.897527468	2.333333333	0.957427108	0.6	45	0.406821501	0.172093023	0.393162393	2		Microphones
